HonestKeyTrace ,True,2.417250394821167,12,[]
GoodKeyTrace ,True,2.017745018005371,13,[]
BadKeyTrace ,True,2.0574545860290527,11,[]
SecretKeyA_Unless_Reveal ,True,1.7678072452545166,11,[]
SecretKeyA ,False,1.515824317932129,11,[]
SecretKeyB_Unless_Reveal ,False,2.627324342727661,15,[]
SecretKeyB ,False,2.6474733352661133,15,[]
SecretKeyB_GoodSession ,True,2.4284543991088867,27,[]
ImplicitKeyAuthA ,True,1.5664916038513184,12,[]
ImplicitKeyAuthB ,False,1.817652940750122,12,[]
ImplicitKeyAuthA_full ,False,2.2272677421569824,12,[]
ImplicitKeyAuthB_full ,False,2.2171237468719482,13,[]
